url_length,domain_length,path_length,subdomain_length,num_dots,num_hyphens,num_underscores,num_at_symbols,num_question_marks,num_equals,num_slashes,num_percent,num_digits_in_domain,has_ip_address,has_https,num_subdomains,has_suspicious_tld,is_shortened_url,has_port,has_brand_in_subdomain,has_brand_in_path,entropy,digit_ratio,special_char_ratio,label
89,13,1,15,3,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,3.2389,0.39325842696629215,0.10112359550561797,1
43,6,0,24,5,1,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.2516,0.0,0.20930232558139536,0
25,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.1699,0.0,0.2,0
49,13,29,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,1,2.8731,0.20408163265306123,0.20408163265306123,1
78,15,56,0,3,1,0,0,0,0,6,0,12,1,0,0,0,0,0,0,1,3.0062,0.15384615384615385,0.14102564102564102,1
23,3,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.585,0.0,0.2608695652173913,0
40,4,0,23,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.0,0.0,0.175,0
28,6,0,9,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.0,0.25,0
46,14,0,19,5,0,0,0,0,0,2,0,0,0,1,4,0,1,0,1,0,3.182,0.0,0.17391304347826086,0
51,14,30,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,3.0391,0.21568627450980393,0.19607843137254902,1
107,17,20,0,1,2,0,0,1,2,5,0,12,0,0,0,1,0,0,0,0,2.9398,0.32710280373831774,0.1308411214953271,1
65,13,45,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.5074,0.4461538461538462,0.13846153846153847,1
93,14,72,0,4,2,0,0,0,0,7,0,11,1,0,0,0,0,0,0,1,2.9852,0.34408602150537637,0.15053763440860216,1
52,8,25,7,3,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,2.75,0.11538461538461539,0.17307692307692307,1
33,6,0,14,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.585,0.0,0.21212121212121213,0
34,10,0,11,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.20588235294117646,0
69,14,48,0,3,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.6106,0.4782608695652174,0.13043478260869565,1
54,5,0,36,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.3219,0.037037037037037035,0.14814814814814814,0
101,14,80,0,4,2,0,0,0,0,8,0,11,1,0,0,0,0,0,0,0,2.9852,0.3465346534653465,0.1485148514851485,1
77,7,12,15,3,2,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,2.5216,0.18181818181818182,0.15584415584415584,1
67,14,46,0,6,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.4138,0.16417910447761194,0.19402985074626866,1
43,9,0,21,3,0,0,0,0,0,2,0,0,0,1,2,0,1,0,1,0,2.9477,0.0,0.13953488372093023,0
34,8,0,13,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.75,0.0,0.17647058823529413,0
33,10,0,10,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.21212121212121213,0
35,12,0,10,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.2516,0.0,0.17142857142857143,0
37,5,0,19,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.05405405405405406,0.21621621621621623,0
24,8,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.75,0.0,0.20833333333333334,0
33,15,11,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,2.2892,0.36363636363636365,0.24242424242424243,1
48,13,28,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.6612,0.20833333333333334,0.20833333333333334,1
77,2,52,12,3,2,1,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1.0,0.15584415584415584,0.15584415584415584,1
107,8,80,7,3,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,1,2.75,0.12149532710280374,0.14018691588785046,1
28,6,0,9,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.7925,0.03571428571428571,0.21428571428571427,0
83,12,64,0,4,0,0,0,0,0,7,0,9,1,0,0,0,0,0,0,0,2.6258,0.37349397590361444,0.14457831325301204,1
90,14,69,0,4,2,0,0,0,0,7,0,11,1,0,0,0,0,0,0,0,2.8424,0.3888888888888889,0.15555555555555556,1
49,9,0,27,7,0,0,0,0,0,2,0,0,0,1,6,0,1,0,0,0,2.9477,0.061224489795918366,0.20408163265306123,0
26,7,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5216,0.0,0.23076923076923078,0
91,14,70,0,3,0,1,0,0,0,9,0,11,1,0,0,0,0,0,0,0,2.8424,0.23076923076923078,0.15384615384615385,1
68,35,23,0,2,0,2,0,0,0,3,0,35,0,0,0,1,0,0,0,1,1.3469,0.5147058823529411,0.11764705882352941,1
39,6,0,20,6,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,2.2516,0.0,0.23076923076923078,0
51,15,0,23,6,2,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,3.3232,0.0,0.21568627450980393,0
24,5,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.25,0
60,15,35,0,5,0,0,0,0,0,4,0,12,1,0,0,0,0,1,0,0,2.3899,0.23333333333333334,0.18333333333333332,1
37,5,0,19,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.05405405405405406,0.21621621621621623,0
27,12,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.2516,0.0,0.18518518518518517,0
39,12,0,14,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.4183,0.02564102564102564,0.20512820512820512,0
121,14,37,0,4,0,0,0,1,0,5,2,11,1,0,0,0,0,0,0,1,2.8424,0.256198347107438,0.10743801652892562,1
36,15,14,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,2.7899,0.3333333333333333,0.2222222222222222,1
49,9,0,27,7,0,0,0,0,0,2,0,0,0,1,6,0,1,0,0,0,2.9477,0.061224489795918366,0.20408163265306123,0
40,14,19,0,3,1,0,0,0,0,4,0,11,1,0,0,0,0,0,0,0,2.4138,0.275,0.225,1
29,4,0,12,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.5,0.0,0.2413793103448276,0
27,11,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,3.0958,0.0,0.18518518518518517,0
60,14,39,0,3,0,0,0,0,0,7,0,11,1,0,0,0,0,0,0,1,2.9852,0.18333333333333332,0.18333333333333332,1
112,12,93,0,3,0,0,0,0,0,10,0,9,1,0,0,0,0,0,0,0,2.6887,0.3125,0.13392857142857142,1
37,7,0,17,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.8074,0.0,0.21621621621621623,0
32,6,0,13,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.21875,0
214,13,82,0,4,2,1,0,1,3,7,0,10,1,0,0,0,0,0,0,0,2.6612,0.35514018691588783,0.102803738317757,1
36,15,14,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,3.0062,0.3333333333333333,0.2222222222222222,1
64,14,43,0,6,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.8424,0.171875,0.203125,1
31,6,0,12,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.22580645161290322,0
29,6,0,10,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.585,0.034482758620689655,0.2413793103448276,0
48,13,28,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.2878,0.20833333333333334,0.22916666666666666,1
112,8,1,23,2,0,0,0,1,1,3,0,4,0,0,1,0,0,0,0,0,2.4056,0.5982142857142857,0.07142857142857142,1
44,9,0,22,5,0,0,0,0,0,2,0,0,0,1,4,0,1,0,0,0,2.9477,0.0,0.18181818181818182,0
57,21,25,0,2,2,0,0,0,0,5,0,6,0,0,0,0,0,0,0,1,3.4399,0.12280701754385964,0.17543859649122806,1
63,30,23,0,2,1,2,0,0,0,3,0,27,0,0,0,1,0,0,0,1,3.0104,0.42857142857142855,0.14285714285714285,1
36,10,0,13,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.6464,0.08333333333333333,0.19444444444444445,0
70,13,46,0,4,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,2.8151,0.14285714285714285,0.15714285714285714,1
47,12,28,0,4,0,0,0,0,0,5,0,9,1,0,0,0,0,0,0,0,2.6887,0.19148936170212766,0.2127659574468085,1
107,8,80,7,3,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,1,2.75,0.102803738317757,0.14018691588785046,1
46,10,0,23,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.15217391304347827,0
221,14,80,10,3,2,0,0,1,2,5,0,0,0,0,1,0,0,0,0,0,3.2359,0.18552036199095023,0.06334841628959276,1
41,6,0,22,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.1951219512195122,0
26,7,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5216,0.038461538461538464,0.23076923076923078,0
38,11,0,14,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,3.2776,0.0,0.21052631578947367,0
32,11,0,8,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.914,0.0,0.1875,0
64,14,43,0,3,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,3.0391,0.46875,0.140625,1
38,12,19,0,3,1,0,0,0,0,4,0,9,1,0,0,0,0,0,0,0,2.6887,0.23684210526315788,0.23684210526315788,1
78,14,57,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.9852,0.38461538461538464,0.14102564102564102,1
148,8,117,11,5,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,2.75,0.19594594594594594,0.060810810810810814,1
38,12,0,13,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,2.9183,0.0,0.18421052631578946,0
29,10,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.1219,0.0,0.20689655172413793,0
189,13,57,0,4,2,1,0,1,3,7,0,10,1,0,0,0,0,0,0,0,2.6612,0.291005291005291,0.1164021164021164,1
45,10,0,22,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.15555555555555556,0
394,12,10,0,24,0,18,1,2,9,21,1,9,1,0,0,0,0,0,0,0,2.8554,0.04314720812182741,0.22588832487309646,1
31,11,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.6635,0.0,0.1935483870967742,0
74,13,54,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.5074,0.4189189189189189,0.14864864864864866,1
440,13,10,0,24,0,18,1,1,9,4,23,10,1,0,0,0,0,0,0,0,2.4493,0.09090909090909091,0.20454545454545456,1
31,6,0,12,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.25806451612903225,0
31,15,9,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,2.6062,0.3870967741935484,0.25806451612903225,1
26,10,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.7219,0.0,0.19230769230769232,0
164,15,30,0,5,0,1,0,1,3,5,0,12,1,0,0,0,0,0,0,0,2.4159,0.4146341463414634,0.10975609756097561,1
100,2,14,41,3,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1.0,0.22,0.09,1
27,10,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.1219,0.0,0.18518518518518517,0
40,11,0,16,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,3.0958,0.075,0.2,0
23,7,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.8074,0.0,0.21739130434782608,0
31,12,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.4183,0.0,0.1935483870967742,0
36,6,0,17,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.7925,0.1388888888888889,0.19444444444444445,0
35,12,0,10,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.2516,0.0,0.17142857142857143,0
148,14,18,0,4,0,0,0,1,3,4,0,11,1,0,0,0,0,0,0,1,2.8424,0.16891891891891891,0.10135135135135136,1
33,6,0,14,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9183,0.030303030303030304,0.21212121212121213,0
62,12,43,0,4,2,0,0,0,0,7,0,9,1,0,0,0,0,0,0,0,2.6887,0.24193548387096775,0.24193548387096775,1
26,8,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.0,0.0,0.23076923076923078,0
25,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.6416,0.0,0.2,0
41,12,22,0,3,0,0,0,0,0,4,0,9,1,0,0,0,0,0,0,1,2.8554,0.21951219512195122,0.1951219512195122,1
34,10,0,11,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.20588235294117646,0
83,14,62,0,4,0,1,0,0,0,8,0,11,1,0,0,0,0,0,0,1,2.6995,0.13253012048192772,0.1686746987951807,1
33,9,0,11,4,0,0,0,0,0,2,0,3,0,1,3,0,0,0,0,0,2.9477,0.12121212121212122,0.21212121212121213,0
58,14,37,0,4,2,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.8424,0.1896551724137931,0.22413793103448276,1
68,13,48,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,1,2.4493,0.5,0.1323529411764706,1
43,7,0,23,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.5216,0.0,0.16279069767441862,0
29,6,0,10,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.585,0.0,0.20689655172413793,0
32,12,13,0,3,0,0,0,0,0,4,0,9,1,0,0,0,0,0,0,0,2.4591,0.28125,0.25,1
39,7,0,19,4,1,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,2.8074,0.02564102564102564,0.20512820512820512,0
33,6,0,14,4,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,2.2516,0.030303030303030304,0.21212121212121213,0
29,9,9,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2.9477,0.06896551724137931,0.20689655172413793,1
34,5,0,16,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.20588235294117646,0
22,4,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.0,0.0,0.2727272727272727,0
42,12,0,17,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.4183,0.0,0.19047619047619047,0
30,14,0,3,2,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.3788,0.0,0.2,0
65,14,44,0,3,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.9852,0.46153846153846156,0.13846153846153847,1
35,5,0,17,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.17142857142857143,0
26,5,0,8,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.23076923076923078,0
23,7,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.8074,0.0,0.21739130434782608,0
21,6,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.9183,0.0,0.23809523809523808,0
34,14,13,0,3,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.8424,0.35294117647058826,0.2647058823529412,1
71,14,50,0,3,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.9852,0.4507042253521127,0.1267605633802817,1
41,13,21,0,4,0,0,0,0,0,4,0,10,1,0,0,0,0,0,0,0,2.8151,0.24390243902439024,0.21951219512195122,1
95,14,15,0,3,0,0,0,1,2,5,0,11,1,0,0,0,0,0,0,1,2.5027,0.35789473684210527,0.14736842105263157,1
38,9,0,16,3,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,2.9477,0.0,0.15789473684210525,0
30,14,0,3,2,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,3.2359,0.0,0.2,0
17,1,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.29411764705882354,0
33,13,13,0,3,0,0,0,0,0,4,0,10,1,0,0,0,0,0,0,0,2.9689,0.30303030303030304,0.24242424242424243,1
55,7,0,35,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2359,0.03636363636363636,0.16363636363636364,0
37,11,19,0,3,1,0,0,0,0,4,0,8,1,0,0,0,0,0,0,0,3.0272,0.21621621621621623,0.24324324324324326,1
40,10,0,17,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.1,0.225,0
69,14,0,42,3,5,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.182,0.07246376811594203,0.15942028985507245,0
34,13,14,0,4,0,0,0,0,0,4,0,10,1,0,0,0,0,0,0,0,2.6612,0.29411764705882354,0.2647058823529412,1
58,14,37,0,4,2,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.6106,0.1896551724137931,0.22413793103448276,1
62,29,23,0,2,0,2,0,0,0,3,0,29,0,0,0,1,0,0,0,1,1.5325,0.46774193548387094,0.12903225806451613,1
45,14,24,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.9852,0.24444444444444444,0.2222222222222222,1
51,18,23,0,2,0,2,0,0,0,3,0,18,0,0,0,1,0,0,0,1,2.9275,0.35294117647058826,0.1568627450980392,1
47,13,27,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.6612,0.2127659574468085,0.2127659574468085,1
30,6,0,11,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.23333333333333334,0
31,6,0,12,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.585,0.03225806451612903,0.1935483870967742,0
98,8,71,7,2,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,1,2.75,0.1326530612244898,0.1326530612244898,1
51,9,0,29,5,2,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.6416,0.0196078431372549,0.19607843137254902,0
26,5,0,8,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.3219,0.0,0.23076923076923078,0
41,13,21,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.9689,0.24390243902439024,0.24390243902439024,1
109,14,88,0,3,1,0,0,0,0,10,0,11,1,0,0,0,0,0,0,0,2.182,0.1743119266055046,0.13761467889908258,1
31,6,0,12,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.585,0.0,0.22580645161290322,0
49,9,0,27,7,0,0,0,0,0,2,0,0,0,1,6,0,1,0,0,0,2.9477,0.061224489795918366,0.20408163265306123,0
24,5,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.3219,0.0,0.25,0
465,14,139,0,9,3,0,0,1,6,13,1,11,1,0,0,0,0,0,0,1,2.6106,0.30752688172043013,0.08387096774193549,1
102,13,82,0,3,2,0,0,0,0,8,1,10,1,0,0,0,0,0,0,0,3.027,0.3333333333333333,0.14705882352941177,1
29,5,0,11,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.20689655172413793,0
151,12,132,0,3,0,0,0,0,0,8,0,9,1,0,0,0,0,0,0,0,2.6887,0.45695364238410596,0.07947019867549669,1
54,14,33,0,4,0,0,0,0,0,4,0,11,1,0,0,0,0,0,0,0,2.156,0.2037037037037037,0.16666666666666666,1
21,4,0,5,3,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,2.0,0.047619047619047616,0.2857142857142857,0
31,7,0,11,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.8074,0.0,0.1935483870967742,0
79,13,59,0,3,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.8151,0.3037974683544304,0.12658227848101267,1
28,8,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.75,0.0,0.21428571428571427,0
30,9,0,8,3,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,2.9477,0.0,0.2,0
73,14,52,0,3,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.9852,0.4383561643835616,0.136986301369863,1
92,3,35,22,6,0,0,0,1,1,5,0,0,0,0,5,0,0,0,0,0,1.585,0.20652173913043478,0.15217391304347827,1
78,13,58,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.8731,0.38461538461538464,0.14102564102564102,1
89,14,68,0,6,0,0,0,0,0,7,0,11,1,0,0,0,0,0,0,0,2.5567,0.12359550561797752,0.15730337078651685,1
43,13,23,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,1,2.4116,0.23255813953488372,0.23255813953488372,1
42,14,21,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.9852,0.2619047619047619,0.23809523809523808,1
24,6,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.7925,0.0,0.25,0
34,14,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,3.3788,0.0,0.17647058823529413,0
28,6,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.585,0.0,0.21428571428571427,0
64,31,23,0,2,0,2,0,0,0,3,0,31,0,0,0,1,0,0,0,1,1.378,0.484375,0.125,1
35,6,0,16,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.0,0.2,0
46,9,0,24,4,4,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9477,0.08695652173913043,0.2391304347826087,0
90,8,63,7,2,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,1,2.75,0.14444444444444443,0.13333333333333333,1
36,7,0,16,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.5216,0.05555555555555555,0.2222222222222222,0
57,5,0,39,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.3219,0.03508771929824561,0.14035087719298245,0
63,30,23,0,2,1,2,0,0,0,3,0,27,0,0,0,1,0,0,0,1,2.8804,0.42857142857142855,0.14285714285714285,1
106,13,86,0,5,3,0,0,0,0,7,0,10,1,0,0,0,0,0,0,1,2.2878,0.20754716981132076,0.16037735849056603,1
57,14,18,0,4,0,0,0,1,0,4,0,11,1,0,0,0,0,0,0,1,2.5567,0.22807017543859648,0.17543859649122806,1
38,3,0,22,4,2,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,1.585,0.05263157894736842,0.23684210526315788,0
30,12,0,5,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.0221,0.0,0.23333333333333334,0
98,8,71,7,2,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,1,2.75,0.1326530612244898,0.1326530612244898,1
30,6,0,11,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.0,0.2,0
30,5,0,12,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.3219,0.0,0.2,0
61,14,37,0,4,1,0,0,0,0,4,0,11,1,0,0,0,0,1,0,1,2.6106,0.2786885245901639,0.18032786885245902,1
30,6,0,11,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.03333333333333333,0.23333333333333334,0
31,14,10,0,4,0,0,0,0,0,3,0,11,1,0,0,0,0,0,0,1,2.9852,0.3548387096774194,0.25806451612903225,1
26,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.9477,0.0,0.19230769230769232,0
69,17,23,17,6,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0,0,3.1751,0.17391304347826086,0.18840579710144928,1
82,11,12,14,4,1,1,0,1,1,3,0,11,0,0,1,0,0,0,0,0,2.7322,0.32926829268292684,0.14634146341463414,1
57,5,0,39,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.3219,0.03508771929824561,0.14035087719298245,0
95,14,74,0,4,2,0,0,0,0,7,0,11,1,0,0,0,0,0,0,1,2.9852,0.37894736842105264,0.14736842105263157,1
45,13,25,0,3,0,0,0,0,0,5,1,10,1,0,0,0,0,0,0,0,2.4116,0.26666666666666666,0.2222222222222222,1
32,7,0,12,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,2.5216,0.0,0.1875,0
33,10,0,10,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.3219,0.06060606060606061,0.24242424242424243,0
30,14,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,3.3788,0.0,0.16666666666666666,0
23,7,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.8074,0.0,0.21739130434782608,0
51,14,30,0,3,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.4677,0.21568627450980393,0.19607843137254902,1
19,3,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.585,0.0,0.2631578947368421,0
34,14,13,0,3,0,0,0,0,0,4,0,11,1,0,0,0,0,0,0,1,2.9852,0.3235294117647059,0.23529411764705882,1
31,13,11,0,3,0,0,0,0,0,4,0,10,1,0,0,0,0,0,0,1,2.7193,0.3225806451612903,0.25806451612903225,1
32,17,0,3,2,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.4548,0.0,0.1875,0
30,13,10,0,3,0,0,0,0,0,3,0,10,1,0,0,0,0,0,0,0,2.4116,0.4,0.23333333333333334,1
64,31,23,0,2,1,2,0,0,0,3,0,28,0,0,0,1,0,0,0,1,3.1618,0.4375,0.140625,1
33,9,0,11,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9477,0.12121212121212122,0.24242424242424243,0
20,4,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.0,0.0,0.25,0
38,9,0,16,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9477,0.02631578947368421,0.21052631578947367,0
39,14,0,12,3,1,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,3.3788,0.0,0.1794871794871795,0
50,14,29,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.7534,0.22,0.22,1
49,14,1,0,3,0,1,0,1,1,3,0,11,1,0,0,0,0,0,0,0,2.5567,0.2857142857142857,0.20408163265306123,1
66,5,0,48,5,3,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.3219,0.015151515151515152,0.16666666666666666,0
49,4,0,32,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.0,0.02040816326530612,0.16326530612244897,0
75,14,54,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.8424,0.38666666666666666,0.14666666666666667,1
33,6,0,14,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.7925,0.12121212121212122,0.21212121212121213,0
